,Ord_ID,Prod_ID,Ship_ID,Cust_ID,Sales,Discount,Order_Quantity,Product_Base_Margin
6211,Ord_4175,Prod_3,SHP_5819,Cust_1401,22525,0.03,29,0.35
6212,Ord_4176,Prod_8,SHP_5821,Cust_1400,464864,0.04,41,0.49
6213,Ord_4177,Prod_15,SHP_5822,Cust_1425,40454,0.03,15,
6214,Ord_4177,Prod_6,SHP_5822,Cust_1425,12489,0.07,16,0.37
6215,Ord_4178,Prod_15,SHP_5824,Cust_1421,1456715,0.04,48,0.56
6216,Ord_4179,Prod_1,SHP_5825,Cust_1421,15214,0.09,13,0.58
6217,Ord_4179,Prod_9,SHP_5825,Cust_1421,4456,0.05,8,0.38
6218,Ord_4180,Prod_13,SHP_5827,Cust_1399,3722,0.03,9,0.57
6219,Ord_4181,Prod_3,SHP_5828,Cust_1404,30209,0.05,39,0.35
6220,Ord_4182,Prod_2,SHP_5829,Cust_1416,328627,0.02,45,0.59
6221,Ord_4183,Prod_12,SHP_5830,Cust_1404,13663,0.03,47,0.36
6222,Ord_4184,Prod_4,SHP_5833,Cust_1421,908412,0.07,17,0.58
6223,Ord_4184,Prod_5,SHP_5833,Cust_1421,330438,0.0,44,0.78
6224,Ord_4185,Prod_1,SHP_5835,Cust_1412,55167,0.08,33,0.58
6225,Ord_4186,Prod_1,SHP_5836,Cust_1425,246602,0.02,15,0.66
6226,Ord_4187,Prod_6,SHP_5837,Cust_1418,13502,0.02,20,0.37
6227,Ord_4188,Prod_4,SHP_5838,Cust_1411,667998,0.06,23,0.36
6228,Ord_4189,Prod_3,SHP_5839,Cust_1406,25952,0.06,6,0.39
6229,Ord_4190,Prod_16,SHP_5840,Cust_1411,28845,0.03,30,0.56
6230,Ord_4190,Prod_3,SHP_5840,Cust_1411,10923,0.02,24,0.37
6231,Ord_4190,Prod_7,SHP_5840,Cust_1411,74,0.08,39,0.83
6232,Ord_4191,Prod_12,SHP_5842,Cust_1400,11235,0.01,28,0.39
6233,Ord_4192,Prod_12,SHP_5843,Cust_1401,7809,0.01,26,0.36
6234,Ord_4192,Prod_6,SHP_5843,Cust_1401,4277,0.04,4,0.36
6235,Ord_4193,Prod_5,SHP_5844,Cust_1421,27963,0.07,23,0.43
6236,Ord_4194,Prod_1,SHP_5845,Cust_1402,15905,0.05,6,0.84
6237,Ord_4194,Prod_6,SHP_5845,Cust_1402,29897,0.09,46,0.37
6238,Ord_4195,Prod_4,SHP_5848,Cust_1419,82732795,0.08,48,0.56
6239,Ord_4196,Prod_3,SHP_5849,Cust_1411,11457,0.02,4,0.39
6240,Ord_4197,Prod_4,SHP_5850,Cust_1425,10622195,0.03,18,0.57
6241,Ord_4198,Prod_5,SHP_7638,Cust_1428,158759,0.08,42,0.61
6242,Ord_4199,Prod_1,SHP_5854,Cust_1400,319405,0.08,23,0.56
6243,Ord_4200,Prod_5,SHP_5855,Cust_1419,881,0.03,46,0.41
6244,Ord_4201,Prod_8,SHP_5856,Cust_1412,71699,0.05,25,0.05
6245,Ord_4202,Prod_3,SHP_5857,Cust_1415,2744,0.02,1,0.39
6246,Ord_4203,Prod_1,SHP_5858,Cust_1429,56751,0.01,8,0.08
6247,Ord_4203,Prod_2,SHP_5858,Cust_1429,469127,0.05,16,0.52
6248,Ord_4203,Prod_5,SHP_5858,Cust_1429,80414,0.01,50,0.47
6249,Ord_4204,Prod_4,SHP_5861,Cust_1427,2770745,0.03,41,0.06
6250,Ord_4205,Prod_8,SHP_5862,Cust_1421,22142,0.03,44,0.64
6251,Ord_4206,Prod_5,SHP_5863,Cust_1400,58096,0.08,45,0.54
6252,Ord_4207,Prod_16,SHP_5864,Cust_1430,22026,0.07,22,0.59
6253,Ord_4207,Prod_4,SHP_5864,Cust_1430,84303,0.08,48,0.37
6254,Ord_4207,Prod_6,SHP_5864,Cust_1430,18519,0.07,38,0.36
6255,Ord_4208,Prod_13,SHP_5867,Cust_1413,1865,0.04,5,0.46
6256,Ord_4208,Prod_6,SHP_5867,Cust_1413,17634,0.0,26,0.37
6257,Ord_4209,Prod_12,SHP_5869,Cust_1429,18052021,0.06,6,0.36
6258,Ord_4209,Prod_17,SHP_5869,Cust_1429,917171,0.06,14,0.04
6259,Ord_4209,Prod_4,SHP_5869,Cust_1429,2896358,0.0,50,0.06
6260,Ord_4210,Prod_17,SHP_5871,Cust_1414,2214537,0.02,11,0.38
6261,Ord_4211,Prod_4,SHP_5872,Cust_1416,10566435,0.06,6,0.56
6262,Ord_4212,Prod_12,SHP_5873,Cust_1411,7573,0.07,24,0.37
6263,Ord_4213,Prod_1,SHP_5875,Cust_1428,533,0.0,2,0.83
6264,Ord_4213,Prod_6,SHP_5875,Cust_1428,186302,0.03,34,0.37
6265,Ord_4214,Prod_15,SHP_5877,Cust_1400,216136,0.02,7,0.06
6266,Ord_4214,Prod_6,SHP_5877,Cust_1400,249492,0.08,45,0.37
6267,Ord_4215,Prod_6,SHP_5879,Cust_1431,6486,0.0,11,0.36
6268,Ord_4215,Prod_7,SHP_5879,Cust_1431,10939,0.07,45,0.38
6269,Ord_4216,Prod_10,SHP_5880,Cust_1432,326741,0.0,18,0.66
6270,Ord_4216,Prod_14,SHP_5880,Cust_1432,2612692,0.04,42,0.05
6271,Ord_4217,Prod_11,SHP_5882,Cust_1427,741329,0.01,49,0.07
6272,Ord_4217,Prod_3,SHP_5882,Cust_1427,31545,0.01,40,0.36
6273,Ord_4217,Prod_6,SHP_5882,Cust_1427,6002,0.01,16,0.35
6274,Ord_4218,Prod_14,SHP_5886,Cust_1419,213693,0.04,3,0.41
6275,Ord_4218,Prod_2,SHP_5886,Cust_1419,113524,0.06,28,0.56
6276,Ord_4219,Prod_6,SHP_5889,Cust_1400,17046,0.06,34,0.36
6277,Ord_4220,Prod_2,SHP_5890,Cust_1421,156196,0.03,31,0.58
6278,Ord_4221,Prod_6,SHP_5891,Cust_1401,26592,0.04,29,0.04
6279,Ord_4222,Prod_6,SHP_5893,Cust_1411,2171,0.07,2,0.37
6280,Ord_4223,Prod_8,SHP_5894,Cust_1415,12475,0.06,3,0.55
6281,Ord_4224,Prod_11,SHP_5897,Cust_1401,868423,0.05,30,0.66
6282,Ord_4225,Prod_8,SHP_5898,Cust_1421,2914,0.06,1,0.48
6283,Ord_4226,Prod_1,SHP_5899,Cust_1416,32475,0.07,29,0.59
6284,Ord_4227,Prod_4,SHP_5900,Cust_1400,27848295,0.01,48,0.59
6285,Ord_4228,Prod_12,SHP_5901,Cust_1421,245554,0.03,25,0.36
6286,Ord_4228,Prod_3,SHP_5901,Cust_1421,21212,0.01,50,0.38
6287,Ord_4229,Prod_9,SHP_5902,Cust_1400,59254,0.07,38,0.38
6288,Ord_4230,Prod_10,SHP_5903,Cust_1411,305081,0.01,20,0.77
6289,Ord_4231,Prod_8,SHP_5904,Cust_1421,2449,0.08,31,0.61
6290,Ord_4232,Prod_3,SHP_5905,Cust_1426,87664,0.0,50,0.37
6291,Ord_4233,Prod_15,SHP_5906,Cust_1404,435302,0.01,20,0.59
6292,Ord_4233,Prod_8,SHP_5906,Cust_1404,99805,0.01,41,0.46
6293,Ord_4234,Prod_13,SHP_5908,Cust_1434,10507,0.08,39,0.56
6294,Ord_4235,Prod_2,SHP_5909,Cust_1408,63038,0.02,40,0.43
6295,Ord_4235,Prod_6,SHP_5909,Cust_1408,14403,0.02,23,0.36
6296,Ord_4236,Prod_8,SHP_5911,Cust_1419,1777,0.05,15,0.61
6297,Ord_4237,Prod_12,SHP_5912,Cust_1435,7557,0.03,26,0.38
6298,Ord_4238,Prod_6,SHP_5913,Cust_1436,5534,0.06,2,0.39
6299,Ord_4238,Prod_9,SHP_5913,Cust_1436,10809,0.07,20,0.38
6300,Ord_4239,Prod_6,SHP_5914,Cust_1437,14218,0.07,28,0.36
6301,Ord_4240,Prod_6,SHP_5917,Cust_1438,82118,0.08,17,0.38
6302,Ord_4240,Prod_8,SHP_5917,Cust_1438,6482,0.02,28,0.55
6303,Ord_4241,Prod_1,SHP_5918,Cust_1437,169151,0.08,42,
6304,Ord_4241,Prod_4,SHP_5918,Cust_1437,36078505,0.05,39,0.57
6305,Ord_4241,Prod_5,SHP_5918,Cust_1437,4786,0.0,4,0.45
6306,Ord_4241,Prod_9,SHP_5918,Cust_1437,12293,0.04,12,0.35
6307,Ord_4242,Prod_5,SHP_5921,Cust_1439,88523,0.03,21,0.57
6308,Ord_4242,Prod_9,SHP_5921,Cust_1439,6846,0.02,11,0.35
6309,Ord_4243,Prod_6,SHP_5923,Cust_1440,29486,0.07,45,0.37
6310,Ord_4243,Prod_8,SHP_5923,Cust_1440,22935,0.08,46,0.66
6311,Ord_4244,Prod_2,SHP_5926,Cust_1441,19045,0.02,3,0.57
6312,Ord_4244,Prod_3,SHP_5926,Cust_1441,17999,0.03,34,0.36
6313,Ord_4245,Prod_8,SHP_5927,Cust_1443,46457,0.04,12,0.07
6314,Ord_4246,Prod_4,SHP_5928,Cust_1438,25259875,0.09,24,0.55
6315,Ord_4247,Prod_17,SHP_5929,Cust_1438,499342,0.03,42,0.39
6316,Ord_4247,Prod_8,SHP_5929,Cust_1438,10593,0.05,9,0.49
6317,Ord_4248,Prod_12,SHP_5931,Cust_1444,1759,0.06,1,0.39
6318,Ord_4248,Prod_6,SHP_5931,Cust_1444,30881,0.01,48,0.39
6319,Ord_4249,Prod_1,SHP_5933,Cust_1445,29901,0.09,38,0.59
6320,Ord_4250,Prod_1,SHP_5935,Cust_1445,61528,0.04,27,0.72
6321,Ord_4250,Prod_17,SHP_5935,Cust_1445,43323,0.08,28,0.36
6322,Ord_4250,Prod_2,SHP_5935,Cust_1445,22009,0.04,39,0.06
6323,Ord_4250,Prod_6,SHP_5935,Cust_1445,122023,0.0,49,0.39
6324,Ord_4251,Prod_6,SHP_5937,Cust_1444,142864,0.09,27,0.36
6325,Ord_4252,Prod_12,SHP_5938,Cust_1446,31263,0.01,40,0.38
6326,Ord_4252,Prod_6,SHP_5938,Cust_1446,4414,0.06,46,0.39
6327,Ord_4253,Prod_6,SHP_5939,Cust_1447,21585,0.09,48,0.38
6328,Ord_4254,Prod_11,SHP_5941,Cust_1438,1283711,0.05,42,0.63
6329,Ord_4255,Prod_3,SHP_5942,Cust_1442,8203,0.0,42,0.37
6330,Ord_4255,Prod_6,SHP_5942,Cust_1442,29091,0.06,50,0.36
6331,Ord_4256,Prod_17,SHP_5943,Cust_1448,636294,0.01,7,0.36
6332,Ord_4257,Prod_2,SHP_5944,Cust_1449,73928,0.0,39,0.05
6333,Ord_4258,Prod_4,SHP_5945,Cust_1447,5085907,0.03,48,0.57
6334,Ord_4259,Prod_12,SHP_5947,Cust_1441,6602,0.01,23,0.37
6335,Ord_4259,Prod_7,SHP_5947,Cust_1441,1553,0.0,11,0.81
6336,Ord_4260,Prod_17,SHP_5948,Cust_1443,827057,0.08,25,0.36
6337,Ord_4261,Prod_11,SHP_5949,Cust_1450,195992,0.07,16,0.63
6338,Ord_4262,Prod_8,SHP_5950,Cust_1443,4103,0.01,9,0.72
6339,Ord_4263,Prod_6,SHP_5951,Cust_1451,52425,0.0,16,0.04
6340,Ord_4263,Prod_9,SHP_5951,Cust_1451,4079,0.02,3,0.35
6341,Ord_4264,Prod_6,SHP_5953,Cust_1440,15109,0.02,29,0.36
6342,Ord_4265,Prod_5,SHP_5954,Cust_1443,25145,0.06,19,0.37
6343,Ord_4266,Prod_1,SHP_5955,Cust_1449,160919,0.03,9,0.55
6344,Ord_4267,Prod_10,SHP_5956,Cust_1448,30447,0.04,43,0.06
6345,Ord_4268,Prod_13,SHP_5957,Cust_1443,1826,0.05,11,0.06
6346,Ord_4269,Prod_2,SHP_5958,Cust_1440,2405,0.01,39,0.58
6347,Ord_4270,Prod_1,SHP_5960,Cust_1450,286166,0.04,36,0.81
6348,Ord_4270,Prod_4,SHP_5960,Cust_1450,3732775,0.07,7,0.56
6349,Ord_4270,Prod_7,SHP_5960,Cust_1450,1032023,0.06,2,0.81
6350,Ord_4271,Prod_17,SHP_5961,Cust_1446,1148103,0.08,30,0.56
6351,Ord_4272,Prod_3,SHP_5962,Cust_1441,268498,0.09,30,0.39
6352,Ord_4273,Prod_10,SHP_5964,Cust_1452,1036436,0.01,44,0.62
6353,Ord_4274,Prod_13,SHP_5965,Cust_1444,37653,0.03,24,0.55
6354,Ord_4275,Prod_3,SHP_5966,Cust_1446,19736,0.07,50,0.37
6355,Ord_4276,Prod_1,SHP_5967,Cust_1445,5552,0.06,8,0.08
6356,Ord_4277,Prod_3,SHP_5968,Cust_1448,21228,0.06,43,0.37
6357,Ord_4278,Prod_4,SHP_5969,Cust_1445,28641005,0.03,50,0.55
6358,Ord_4279,Prod_1,SHP_5971,Cust_1440,275268,0.04,45,0.58
6359,Ord_4279,Prod_8,SHP_5971,Cust_1440,151682,0.01,39,0.74
6360,Ord_4280,Prod_3,SHP_5972,Cust_1438,42324,0.01,21,0.37
6361,Ord_4281,Prod_1,SHP_5974,Cust_1445,68747,0.01,32,0.78
6362,Ord_4281,Prod_10,SHP_5974,Cust_1445,567787,0.04,43,0.69
6363,Ord_4281,Prod_8,SHP_5974,Cust_1445,73272,0.03,9,0.45
6364,Ord_4282,Prod_17,SHP_5976,Cust_1442,59819,0.09,34,0.04
6365,Ord_4283,Prod_13,SHP_5977,Cust_1441,30426,0.01,46,0.47
6366,Ord_4284,Prod_1,SHP_5978,Cust_1450,99067,0.08,9,0.82
6367,Ord_4285,Prod_4,SHP_5979,Cust_1453,15068375,0.07,13,0.59
6368,Ord_4286,Prod_5,SHP_5980,Cust_1453,18583,0.03,13,0.49
6369,Ord_4287,Prod_4,SHP_5981,Cust_1454,40971445,0.01,26,0.56
6370,Ord_4288,Prod_3,SHP_5982,Cust_1438,25943,0.0,42,0.35
6371,Ord_4289,Prod_5,SHP_5983,Cust_1452,15024,0.08,15,0.57
6372,Ord_4290,Prod_7,SHP_5984,Cust_1441,4637,0.03,37,0.81
6373,Ord_4291,Prod_12,SHP_5985,Cust_1439,17308,0.04,36,0.36
6374,Ord_4291,Prod_4,SHP_5985,Cust_1439,34926585,0.08,49,0.55
6375,Ord_4292,Prod_5,SHP_5989,Cust_1439,275822,0.0,15,0.75
6376,Ord_4292,Prod_6,SHP_5989,Cust_1439,10261,0.09,20,0.36
6377,Ord_4292,Prod_9,SHP_5989,Cust_1439,45309,0.09,13,0.04
6378,Ord_4293,Prod_8,SHP_5990,Cust_1450,41639,0.06,18,0.43
6379,Ord_4294,Prod_13,SHP_5991,Cust_1439,18056,0.01,46,0.58
6380,Ord_4295,Prod_13,SHP_5992,Cust_1445,24185,0.01,6,0.41
6381,Ord_4296,Prod_1,SHP_5994,Cust_1444,1824,0.09,1,0.55
6382,Ord_4296,Prod_8,SHP_5994,Cust_1444,600435,0.05,20,0.48
6383,Ord_4297,Prod_10,SHP_5995,Cust_1445,300088,0.01,50,0.61
6384,Ord_4297,Prod_4,SHP_5995,Cust_1445,627453,0.07,6,0.57
6385,Ord_4297,Prod_5,SHP_5995,Cust_1445,611838,0.09,31,0.59
6386,Ord_4298,Prod_11,SHP_5998,Cust_1453,284464,0.03,17,0.55
6387,Ord_4298,Prod_13,SHP_5998,Cust_1453,45603,0.02,38,0.06
6388,Ord_4299,Prod_13,SHP_6000,Cust_1441,16927,0.01,5,0.56
6389,Ord_4300,Prod_3,SHP_6001,Cust_1443,55735,0.0,46,0.04
6390,Ord_4300,Prod_6,SHP_6001,Cust_1443,49087,0.0,50,0.37
6391,Ord_4301,Prod_8,SHP_6003,Cust_1436,13754,0.08,4,0.76
6392,Ord_4302,Prod_1,SHP_6004,Cust_1445,54056,0.02,19,0.58
6393,Ord_4302,Prod_8,SHP_6004,Cust_1445,67392,0.01,21,0.42
6394,Ord_4303,Prod_17,SHP_6006,Cust_1437,1390588,0.05,26,0.37
6395,Ord_4304,Prod_2,SHP_6007,Cust_1439,105598,0.07,48,0.05
6396,Ord_4305,Prod_14,SHP_6008,Cust_1436,1759939,0.03,28,0.05
6397,Ord_4305,Prod_6,SHP_6008,Cust_1436,11534,0.02,16,0.36
6398,Ord_4306,Prod_1,SHP_6010,Cust_1436,2794,0.01,27,0.58
6399,Ord_4307,Prod_16,SHP_6011,Cust_1440,39537,0.07,37,0.57
6400,Ord_4308,Prod_11,SHP_6012,Cust_1443,33738,0.0,19,0.76
6401,Ord_4309,Prod_9,SHP_6013,Cust_1436,11655,0.09,20,0.35
6402,Ord_4310,Prod_17,SHP_6014,Cust_1455,48772,0.06,4,0.36
6403,Ord_4311,Prod_1,SHP_6015,Cust_1444,81609,0.05,4,0.06
6404,Ord_4312,Prod_1,SHP_6016,Cust_1442,30631,0.06,39,0.81
6405,Ord_4313,Prod_11,SHP_6018,Cust_1444,248985,0.06,11,0.77
6406,Ord_4314,Prod_6,SHP_6019,Cust_1456,24052,0.05,37,0.37
6407,Ord_4315,Prod_11,SHP_6020,Cust_1442,1026125,0.02,49,0.64
6408,Ord_4316,Prod_17,SHP_6021,Cust_1453,569922,0.09,46,0.38
6409,Ord_4317,Prod_6,SHP_6022,Cust_1441,2275,0.09,5,0.39
6410,Ord_4318,Prod_1,SHP_6023,Cust_1451,43331,0.05,18,0.78
6411,Ord_4319,Prod_6,SHP_6024,Cust_1449,7322,0.06,11,0.37
6412,Ord_4320,Prod_7,SHP_6025,Cust_1448,2228,0.09,20,0.38
6413,Ord_4321,Prod_17,SHP_6026,Cust_1436,52577,0.08,43,0.36
6414,Ord_4322,Prod_17,SHP_6027,Cust_1440,1515255,0.05,34,0.38
6415,Ord_4323,Prod_10,SHP_6028,Cust_1447,11342,0.08,19,0.61
6416,Ord_4323,Prod_11,SHP_6028,Cust_1447,749708,0.02,30,0.76
6417,Ord_4324,Prod_6,SHP_6029,Cust_1456,127945,0.01,25,0.37
6418,Ord_4325,Prod_5,SHP_6030,Cust_1455,45559,0.02,11,0.67
6419,Ord_4326,Prod_4,SHP_6031,Cust_1449,1171232,0.04,12,0.58
6420,Ord_4327,Prod_4,SHP_6032,Cust_1456,7233075,0.01,39,0.57
6421,Ord_4328,Prod_16,SHP_6033,Cust_1440,10303,0.07,49,0.55
6422,Ord_4329,Prod_3,SHP_6035,Cust_1443,7894,0.03,12,0.36
6423,Ord_4329,Prod_4,SHP_6035,Cust_1443,41915625,0.06,38,0.81
6424,Ord_4329,Prod_6,SHP_6035,Cust_1443,57689,0.08,22,0.39
6425,Ord_4330,Prod_4,SHP_6037,Cust_1451,312035,0.05,17,0.83
6426,Ord_4331,Prod_16,SHP_6038,Cust_1441,7743,0.01,36,0.55
6427,Ord_4332,Prod_13,SHP_6039,Cust_1457,131574,0.03,34,0.41
6428,Ord_4333,Prod_1,SHP_6040,Cust_1458,5285,0.04,33,0.58
6429,Ord_4333,Prod_5,SHP_6040,Cust_1458,18486,0.09,25,0.56
6430,Ord_4333,Prod_6,SHP_6040,Cust_1458,26785,0.04,44,0.36
6431,Ord_4334,Prod_3,SHP_6041,Cust_1459,13677,0.09,25,0.37
6432,Ord_4335,Prod_13,SHP_6042,Cust_1460,4694,0.02,21,0.38
6433,Ord_4336,Prod_1,SHP_6043,Cust_1461,54041,0.01,3,0.55
6434,Ord_4336,Prod_17,SHP_6043,Cust_1461,1526078,0.07,39,0.38
6435,Ord_4337,Prod_4,SHP_6045,Cust_1462,11624005,0.09,22,0.59
6436,Ord_4338,Prod_5,SHP_6046,Cust_1463,10494,0.06,17,0.06
6437,Ord_4339,Prod_16,SHP_6048,Cust_1464,8433,0.04,39,0.55
6438,Ord_4339,Prod_8,SHP_6048,Cust_1464,22766,0.04,21,0.64
6439,Ord_4340,Prod_11,SHP_6050,Cust_1465,1127818,0.01,48,0.68
6440,Ord_4340,Prod_13,SHP_6050,Cust_1465,16349,0.01,42,0.59
6441,Ord_4340,Prod_17,SHP_6050,Cust_1465,9056,0.03,6,0.39
6442,Ord_4341,Prod_4,SHP_6053,Cust_1467,525674,0.08,10,0.56
6443,Ord_4341,Prod_6,SHP_6053,Cust_1467,13365,0.05,26,0.36
6444,Ord_4342,Prod_1,SHP_6055,Cust_1468,122552,0.01,36,0.85
6445,Ord_4342,Prod_13,SHP_6055,Cust_1468,134857,0.08,47,0.58
6446,Ord_4342,Prod_8,SHP_6055,Cust_1468,102429,0.07,10,0.52
6447,Ord_4343,Prod_11,SHP_6057,Cust_1469,126446,0.0,38,0.65
6448,Ord_4343,Prod_3,SHP_6057,Cust_1469,15825,0.09,35,0.37
6449,Ord_4344,Prod_3,SHP_6059,Cust_1470,10793,0.0,23,0.38
6450,Ord_4345,Prod_9,SHP_6060,Cust_1471,6641,0.05,7,0.38
6451,Ord_4346,Prod_3,SHP_6061,Cust_1472,27012021,0.05,7,0.38
6452,Ord_4347,Prod_6,SHP_6062,Cust_1473,15749,0.09,29,0.36
6453,Ord_4348,Prod_6,SHP_6063,Cust_1474,33021,0.07,14,0.39
6454,Ord_4349,Prod_3,SHP_6064,Cust_1475,2256,0.04,5,0.04
6455,Ord_4350,Prod_8,SHP_6065,Cust_1476,8272,0.08,6,0.49
6456,Ord_4351,Prod_1,SHP_6067,Cust_1477,473,0.09,32,0.58
6457,Ord_4351,Prod_6,SHP_6067,Cust_1477,22951,0.04,34,0.37
6458,Ord_4352,Prod_4,SHP_6068,Cust_1467,2178431,0.01,39,0.56
6459,Ord_4353,Prod_12,SHP_6070,Cust_1478,24854,0.07,42,0.39
6460,Ord_4353,Prod_8,SHP_6070,Cust_1478,134488,0.06,25,0.74
6461,Ord_4354,Prod_1,SHP_6071,Cust_1479,425365,0.05,25,0.55
6462,Ord_4355,Prod_6,SHP_6072,Cust_1465,6288,0.09,3,0.37
6463,Ord_4356,Prod_9,SHP_6074,Cust_1481,683172,0.01,41,0.39
6464,Ord_4357,Prod_13,SHP_6075,Cust_1482,10387,0.01,26,0.44
6465,Ord_4358,Prod_1,SHP_6077,Cust_1483,355362,0.07,23,0.59
6466,Ord_4359,Prod_8,SHP_6078,Cust_1484,9202,0.01,6,0.37
6467,Ord_4360,Prod_11,SHP_6079,Cust_1474,173641,0.01,12,0.71
6468,Ord_4361,Prod_13,SHP_6080,Cust_1484,11543,0.0,38,0.45
6469,Ord_4362,Prod_5,SHP_6081,Cust_1485,24606,0.08,20,0.52
6470,Ord_4363,Prod_9,SHP_6082,Cust_1486,8387,0.06,14,0.35
6471,Ord_4364,Prod_12,SHP_6083,Cust_1457,756,0.06,26,0.36
6472,Ord_4364,Prod_3,SHP_6083,Cust_1457,7942,0.01,8,0.35
6473,Ord_4365,Prod_1,SHP_6085,Cust_1488,122541,0.04,43,0.58
6474,Ord_4366,Prod_1,SHP_6086,Cust_1475,37072,0.01,24,0.06
6475,Ord_4367,Prod_10,SHP_6088,Cust_1489,640339,0.01,48,0.69
6476,Ord_4367,Prod_8,SHP_6088,Cust_1489,75791,0.02,23,0.74
6477,Ord_4368,Prod_4,SHP_6089,Cust_1490,2508316,0.07,46,0.56
6478,Ord_4368,Prod_5,SHP_6089,Cust_1490,40916,0.05,18,0.44
6479,Ord_4369,Prod_13,SHP_6091,Cust_1491,116533,0.04,28,0.59
6480,Ord_4370,Prod_9,SHP_6092,Cust_1492,232542,0.02,25,0.04
6481,Ord_4371,Prod_3,SHP_6093,Cust_1483,21167,0.02,30,0.04
6482,Ord_4372,Prod_7,SHP_6094,Cust_1463,1101939,0.02,2,0.08
6483,Ord_4373,Prod_11,SHP_6095,Cust_1482,135928,0.04,4,0.65
6484,Ord_4374,Prod_8,SHP_6096,Cust_1469,46383,0.0,13,0.45
6485,Ord_4375,Prod_11,SHP_6097,Cust_1464,1724809,0.08,44,0.71
6486,Ord_4376,Prod_4,SHP_6098,Cust_1493,4282725,0.03,45,0.57
6487,Ord_4376,Prod_6,SHP_6098,Cust_1493,16831,0.01,22,0.38
6488,Ord_4377,Prod_13,SHP_6100,Cust_1494,7958,0.06,2,0.46
6489,Ord_4378,Prod_6,SHP_6101,Cust_1483,1928,0.05,24,0.04
6490,Ord_4379,Prod_12,SHP_6103,Cust_1475,8882,0.01,20,0.39
6491,Ord_4379,Prod_5,SHP_6103,Cust_1475,239223,0.04,11,0.59
6492,Ord_4380,Prod_1,SHP_6105,Cust_1487,33903,0.09,27,0.59
6493,Ord_4380,Prod_4,SHP_6105,Cust_1487,1098149,0.09,12,0.58
6494,Ord_4380,Prod_6,SHP_6105,Cust_1487,21608,0.0,32,0.36
6495,Ord_4381,Prod_8,SHP_6107,Cust_1496,203939,0.01,20,0.52
6496,Ord_4382,Prod_11,SHP_6109,Cust_1497,2629664,0.09,21,0.55
6497,Ord_4382,Prod_14,SHP_6109,Cust_1497,203697,0.03,3,0.41
6498,Ord_4383,Prod_2,SHP_6111,Cust_1472,39462,0.06,37,0.59
6499,Ord_4383,Prod_5,SHP_6111,Cust_1472,46464,0.03,42,0.57
6500,Ord_4384,Prod_13,SHP_6113,Cust_1498,5677,0.06,21,0.45
6501,Ord_4384,Prod_2,SHP_6113,Cust_1498,15548,0.01,6,0.05
6502,Ord_4385,Prod_6,SHP_6114,Cust_1499,6391,0.06,9,0.37
6503,Ord_4386,Prod_1,SHP_6115,Cust_1468,64331,0.08,43,0.58
6504,Ord_4386,Prod_5,SHP_6115,Cust_1468,2732,0.05,6,0.43
6505,Ord_4387,Prod_13,SHP_6117,Cust_1500,54195,0.06,28,0.44
6506,Ord_4387,Prod_2,SHP_6117,Cust_1500,18823,0.05,42,0.59
6507,Ord_4388,Prod_8,SHP_6118,Cust_1501,44823,0.01,26,0.37
6508,Ord_4389,Prod_8,SHP_6119,Cust_1469,74883,0.01,21,0.45
6509,Ord_4390,Prod_7,SHP_6120,Cust_1502,4085,0.09,16,0.39
6510,Ord_4391,Prod_5,SHP_6121,Cust_1461,5314,0.04,7,0.37
6511,Ord_4392,Prod_13,SHP_6123,Cust_1475,12784,0.02,41,0.58
6512,Ord_4392,Prod_7,SHP_6123,Cust_1475,1112015,0.07,6,0.52
6513,Ord_4393,Prod_6,SHP_6124,Cust_1503,23549,0.06,5,0.37
6514,Ord_4394,Prod_1,SHP_6125,Cust_1465,817707,0.08,46,0.55
6515,Ord_4395,Prod_11,SHP_6126,Cust_1504,1187864,0.07,4,0.74
6516,Ord_4396,Prod_5,SHP_6127,Cust_1493,11082021,0.06,4,0.53
6517,Ord_4397,Prod_5,SHP_6128,Cust_1488,14192,0.06,10,0.49
6518,Ord_4398,Prod_11,SHP_6130,Cust_1487,363563,0.09,12,0.66
6519,Ord_4398,Prod_5,SHP_6130,Cust_1487,4759,0.04,17,0.44
6520,Ord_4399,Prod_8,SHP_6131,Cust_1503,15756,0.01,34,0.66
6521,Ord_4400,Prod_1,SHP_6133,Cust_1481,105972,0.01,47,0.66
6522,Ord_4400,Prod_6,SHP_6133,Cust_1481,377,0.01,15,0.38
6523,Ord_4401,Prod_13,SHP_6135,Cust_1465,48516,0.01,15,0.56
6524,Ord_4401,Prod_15,SHP_6135,Cust_1465,349171,0.04,35,0.57
6525,Ord_4402,Prod_12,SHP_6136,Cust_1507,11272,0.09,45,0.39
6526,Ord_4403,Prod_13,SHP_6138,Cust_1509,11257,0.08,27,0.56
6527,Ord_4403,Prod_17,SHP_6138,Cust_1509,236429,0.08,21,0.04
6528,Ord_4404,Prod_13,SHP_6140,Cust_1510,54145,0.0,43,0.59
6529,Ord_4405,Prod_5,SHP_6141,Cust_1463,155655,0.04,15,0.61
6530,Ord_4406,Prod_5,SHP_6142,Cust_1497,64781,0.01,39,0.47
6531,Ord_4407,Prod_17,SHP_6143,Cust_1511,1689,0.09,15,0.36
6532,Ord_4408,Prod_6,SHP_6144,Cust_1512,14586,0.04,14,0.04
6533,Ord_4409,Prod_6,SHP_6145,Cust_1513,167648,0.0,28,0.37
